Date,Open,High,Low,Close,Adj Close,Volume
1/7/2000,0.861607,0.901786,0.852679,0.888393,0.756128,460734400
1/10/2000,0.910714,0.912946,0.845982,0.872768,0.742829,505064000
1/11/2000,0.856585,0.887277,0.808036,0.828125,0.704832,441548800
1/12/2000,0.848214,0.852679,0.772321,0.77846,0.662562,976068800
1/13/2000,0.84361,0.881696,0.825893,0.863839,0.735229,1032684800
1/14/2000,0.892857,0.912946,0.887277,0.896763,0.763252,390376000
1/18/2000,0.901786,0.946429,0.896763,0.928013,0.789849,459177600
1/19/2000,0.94308,0.970982,0.922991,0.951451,0.809797,597643200
1/20/2000,1.03125,1.084821,1.013393,1.013393,0.862518,1831132800
1/21/2000,1.020089,1.020089,0.983817,0.993862,0.845894,495924800
1/24/2000,0.968192,1.006696,0.938616,0.948661,0.807423,440876800
1/25/2000,0.9375,1.010045,0.914063,1.002232,0.853018,497145600
1/26/2000,0.982143,1.019531,0.979911,0.983817,0.837345,367158400
1/27/2000,0.97154,1.008929,0.955357,0.982143,0.83592,340144000
1/28/2000,0.96596,0.989955,0.898438,0.907366,0.772276,423348800
1/31/2000,0.901786,0.927455,0.84375,0.926339,0.788424,701680000
2/1/2000,0.928571,0.9375,0.892857,0.895089,0.761826,318035200
2/2/2000,0.899554,0.91183,0.866071,0.882254,0.750903,464195200
2/3/2000,0.895647,0.930804,0.895089,0.922433,0.7851,475193600
2/4/2000,0.928013,0.982143,0.925223,0.964286,0.820721,425320000
2/7/2000,0.964286,1.020089,0.945871,1.018415,0.866792,441067200
2/8/2000,1.017857,1.03683,0.993304,1.02567,0.872966,408643200
2/9/2000,1.018973,1.045759,1.003906,1.00558,0.855868,299364800
2/10/2000,1.007813,1.016741,0.982143,1.013393,0.862518,302982400
2/11/2000,1.014509,1.018973,0.966518,0.970982,0.826421,212251200
2/14/2000,0.976004,1.034598,0.969866,1.03404,0.88009,367539200
2/15/2000,1.029018,1.070871,1.02846,1.0625,0.904313,485744000
2/16/2000,1.051339,1.054688,1.001116,1.018973,0.867267,378246400
2/17/2000,1.02846,1.03125,1.010045,1.02567,0.872966,289497600
2/18/2000,1.023438,1.030134,0.989955,0.993304,0.845419,233441600
2/22/2000,0.983259,1.044085,0.952567,1.016183,0.864892,422296000
2/23/2000,1.011021,1.0625,0.991071,1.037946,0.883415,473099200
2/24/2000,1.047433,1.063616,0.997768,1.028599,0.87546,376432000
2/25/2000,1.025112,1.044643,0.983259,0.985491,0.838769,249144000
2/28/2000,0.983259,1.026786,0.967634,1.011161,0.860618,328328000
2/29/2000,1.013951,1.046875,1.005022,1.023438,0.871067,368961600
3/1/2000,1.058594,1.179129,1.058036,1.163504,0.990279,1077003200
3/2/2000,1.133929,1.142299,1.077567,1.089286,0.927111,311259200
3/3/2000,1.114955,1.14495,1.071429,1.142857,0.972706,323366400
3/6/2000,1.125,1.152902,1.116071,1.12221,0.955134,210560000
3/7/2000,1.128906,1.137835,1.081473,1.097098,0.93376,273011200
3/8/2000,1.097098,1.106585,1.058594,1.089286,0.927111,271230400
3/9/2000,1.079241,1.116071,1.055804,1.091518,0.929011,276718400
3/10/2000,1.086496,1.142299,1.080357,1.122768,0.955608,248606400
3/13/2000,1.090402,1.129464,1.066964,1.083147,0.921886,303956800
3/14/2000,1.08231,1.109375,1.017857,1.020089,0.868217,428579200
3/15/2000,1.032366,1.073661,1.018973,1.037946,0.883415,443609600
3/16/2000,1.047433,1.089286,1.022321,1.085379,0.923786,378100800
3/17/2000,1.072545,1.116071,1.06808,1.116071,0.949908,305043200
3/20/2000,1.102679,1.127232,1.092634,1.098214,0.93471,204489600
3/21/2000,1.094308,1.220982,1.085938,1.204799,1.025427,524328000
3/22/2000,1.185547,1.289063,1.174665,1.287388,1.09572,567996800
3/23/2000,1.267857,1.342634,1.25,1.261719,1.073872,562564800
3/24/2000,1.271763,1.285156,1.209821,1.238281,1.053924,446913600
3/27/2000,1.228795,1.292411,1.222098,1.246094,1.060574,279182400
3/28/2000,1.225446,1.267857,1.22433,1.242188,1.057249,202966400
3/29/2000,1.24442,1.244978,1.194894,1.213728,1.033026,239836800
3/30/2000,1.192522,1.229353,1.119978,1.122768,0.955608,414400000
3/31/2000,1.137835,1.225446,1.125,1.212612,1.032076,404633600
4/3/2000,1.209821,1.245536,1.155692,1.19029,1.013078,328563200
4/4/2000,1.184152,1.1875,1.042411,1.136719,0.967483,660329600
4/5/2000,1.129185,1.186384,1.107143,1.164063,0.990755,457665600
4/6/2000,1.166295,1.200893,1.100446,1.117746,0.951334,259627200
4/7/2000,1.136161,1.177455,1.120536,1.176339,1.001204,242435200
4/10/2000,1.175781,1.185268,1.113839,1.116071,0.949908,212262400
4/11/2000,1.102679,1.114955,1.054129,1.066406,0.907638,541822400
4/12/2000,1.0625,1.0625,0.936384,0.975446,0.83022,941136000
4/13/2000,0.995536,1.071429,0.96875,1.016183,0.864892,529827200
4/14/2000,0.976004,1.053571,0.973214,0.998884,0.850169,667620800
4/17/2000,0.977679,1.106585,0.973772,1.106027,0.94136,409561600
4/18/2000,1.102679,1.132813,1.065848,1.132813,0.964158,390924800
4/19/2000,1.126674,1.162946,1.069196,1.081473,0.920462,520150400
4/20/2000,1.104353,1.113839,1.045201,1.061384,0.903364,722120000
4/24/2000,1.026786,1.075893,1.024554,1.075893,0.915712,443620800
4/25/2000,1.090402,1.149554,1.089844,1.145647,0.975081,391641600
4/26/2000,1.13058,1.142857,1.071429,1.083147,0.921886,366912000
4/27/2000,1.046317,1.133929,1.040876,1.131696,0.963207,326603200
4/28/2000,1.135045,1.138393,1.083147,1.107701,0.942785,249580800
5/1/2000,1.114955,1.117188,1.08817,1.109933,0.944684,226195200
5/2/2000,1.100446,1.127232,1.049107,1.052455,0.895764,236432000
5/3/2000,1.061942,1.082589,0.996652,1.027344,0.874391,489798400
5/4/2000,1.027902,1.029018,0.987165,0.988281,0.841144,399515200
5/5/2000,0.989397,1.024554,0.98856,1.010045,0.859668,284076800
5/8/2000,1.000837,1.015067,0.982143,0.983259,0.83687,184900800
5/9/2000,0.984933,0.993304,0.936384,0.941406,0.801248,327140800
5/10/2000,0.929129,0.9375,0.881696,0.886719,0.754703,535091200
5/11/2000,0.905134,0.930804,0.883929,0.917969,0.7813,499744000
5/12/2000,0.946429,0.986607,0.935407,0.960938,0.817872,306913600
5/15/2000,0.964844,0.964844,0.893973,0.901786,0.767527,678932800
5/16/2000,0.933175,0.973772,0.917411,0.943638,0.803148,440451200
5/17/2000,0.925223,0.925781,0.896205,0.905134,0.770376,398092800
5/18/2000,0.919643,0.936942,0.898438,0.899554,0.765627,373777600
5/19/2000,0.886161,0.886161,0.833705,0.839286,0.714332,740667200
5/22/2000,0.837054,0.837054,0.767857,0.803013,0.683459,755507200
5/23/2000,0.808036,0.833705,0.764509,0.766183,0.652112,517585600
5/24/2000,0.769531,0.801339,0.741071,0.782924,0.666361,678462400
5/25/2000,0.790179,0.827288,0.767857,0.779157,0.663155,406750400
5/26/2000,0.785714,0.802455,0.761161,0.771205,0.656387,181148800
5/30/2000,0.782366,0.78683,0.729911,0.781808,0.665411,713059200
5/31/2000,0.77567,0.814732,0.748326,0.75,0.638339,433507200
6/1/2000,0.729911,0.799665,0.717634,0.795759,0.677285,903840000
6/2/2000,0.837054,0.890625,0.794643,0.826451,0.703408,792848000
6/5/2000,0.833147,0.850446,0.800781,0.81529,0.693908,323668800
6/6/2000,0.82115,0.863839,0.806362,0.829241,0.705782,525481600
6/7/2000,0.835938,0.866071,0.81808,0.862165,0.733804,337019200
6/8/2000,0.871652,0.879464,0.831473,0.84654,0.720506,238526400
6/9/2000,0.863839,0.874442,0.842634,0.854911,0.72763,252358400
6/12/2000,0.860491,0.861049,0.811384,0.814174,0.692959,290337600
6/13/2000,0.814174,0.845424,0.787388,0.84375,0.718131,351456000
6/14/2000,0.845424,0.859375,0.804688,0.807478,0.687259,277446400
6/15/2000,0.814732,0.833705,0.794643,0.824777,0.701983,248572800
6/16/2000,0.834821,0.837054,0.795201,0.814174,0.692959,303564800
6/19/2000,0.808594,0.873884,0.801897,0.862723,0.73428,394004800
6/20/2000,0.879464,0.928013,0.878348,0.904018,0.769426,501390400
6/21/2000,0.901786,1.016741,0.898438,0.993304,0.845419,490000000
6/22/2000,0.995536,1.029018,0.956473,0.959821,0.816921,467712000
6/23/2000,0.960379,0.975446,0.907366,0.922991,0.785574,204965600
6/26/2000,0.9375,0.977679,0.930804,0.966518,0.822621,185354400
6/27/2000,0.960379,0.991071,0.921875,0.924107,0.786524,203470400
6/28/2000,0.952009,0.988839,0.919643,0.972098,0.827371,286428800
6/29/2000,0.947545,0.96317,0.91183,0.915179,0.778926,203660800
6/30/2000,0.94308,0.981027,0.922991,0.935268,0.796024,323097600
7/3/2000,0.930804,0.969866,0.930804,0.952009,0.810272,70828800
7/5/2000,0.950893,0.985491,0.90625,0.921875,0.784624,265216000
7/6/2000,0.9375,0.945313,0.886161,0.925223,0.787474,309545600
7/7/2000,0.939174,0.978795,0.930804,0.972098,0.827371,263603200
7/10/2000,0.96596,1.040179,0.959821,1.020089,0.868217,397796000
7/11/2000,1.017857,1.058036,0.989955,1.016741,0.865367,357896000
7/12/2000,1.037946,1.052455,1.006696,1.051339,0.894814,225433600
7/13/2000,1.044643,1.082589,0.977679,1.008929,0.858718,445659200
7/14/2000,1.020089,1.053571,1.015625,1.030134,0.876766,190276800
7/17/2000,1.040179,1.050223,1.020089,1.041295,0.886265,260002400
7/18/2000,1.044643,1.051339,1.015625,1.022321,0.870116,318404800
7/19/2000,0.985491,1.014509,0.924107,0.940848,0.800773,457872800
7/20/2000,0.982143,1.018973,0.966518,0.984375,0.837819,465572800
7/21/2000,0.970703,0.993304,0.945313,0.956473,0.814072,196235200
7/24/2000,0.938616,0.944196,0.848214,0.86942,0.739979,412171200
7/25/2000,0.898438,0.904018,0.876116,0.893973,0.760877,211607200
7/26/2000,0.890067,0.915179,0.879464,0.893973,0.760877,210470400
7/27/2000,0.892857,0.950893,0.890625,0.928571,0.790324,294985600
7/28/2000,0.933594,0.9375,0.837054,0.862723,0.73428,237893600
7/31/2000,0.87779,0.921875,0.870536,0.907366,0.772276,155299200
8/1/2000,0.898438,0.913504,0.879464,0.88058,0.749478,137284000
8/2/2000,0.875,0.891741,0.842634,0.84375,0.718131,162355200
8/3/2000,0.813616,0.858259,0.790179,0.857143,0.72953,339897600
8/4/2000,0.883371,0.915179,0.827009,0.845982,0.720031,263121600
8/7/2000,0.854911,0.876116,0.842634,0.856027,0.72858,187348000
8/8/2000,0.856027,0.857143,0.827009,0.834821,0.710532,176674400
8/9/2000,0.859375,0.864955,0.84375,0.848214,0.721931,379640800
8/10/2000,0.857143,0.864955,0.845982,0.84933,0.722881,251714400
8/11/2000,0.836496,0.857143,0.813616,0.851563,0.724781,238056000
8/14/2000,0.849888,0.851563,0.827009,0.840402,0.715282,156660000
8/15/2000,0.84375,0.856027,0.830357,0.833705,0.709582,114200800
8/16/2000,0.837054,0.875,0.835938,0.866071,0.737129,143673600
8/17/2000,0.863839,0.936384,0.862723,0.918527,0.781775,270900000
8/18/2000,0.917411,0.925223,0.890625,0.892857,0.759927,190176000
8/21/2000,0.897321,0.920759,0.886161,0.901786,0.767527,134467200
8/22/2000,0.904018,0.94308,0.899554,0.922991,0.785574,276802400
8/23/2000,0.919085,0.977679,0.91183,0.969866,0.825471,236863200
8/24/2000,0.976283,1.011161,0.953125,1.001953,0.85278,310766400
8/25/2000,1.008929,1.026786,1.006696,1.014509,0.863467,334460000
8/28/2000,1.022321,1.053571,1.018973,1.03683,0.882465,359004800
8/29/2000,1.033482,1.061384,1.030134,1.05692,0.899564,267030400
8/30/2000,1.053571,1.071429,1.04827,1.0625,0.904313,285392800
8/31/2000,1.053013,1.098214,1.052455,1.08817,0.926161,419596800
9/1/2000,1.094866,1.136161,1.091518,1.132813,0.964158,256872000
9/5/2000,1.118862,1.145089,1.111607,1.114955,0.948959,298642400
9/6/2000,1.095982,1.113839,1.03125,1.043527,0.888165,355404000
9/7/2000,1.055804,1.117188,1.040179,1.107143,0.94231,217464800
9/8/2000,1.100446,1.100446,1.044643,1.051339,0.894814,195518400
9/11/2000,1.047991,1.078125,1.037946,1.043527,0.888165,187381600
9/12/2000,1.023996,1.072545,1.017857,1.03125,0.877716,187997600
9/13/2000,1.013393,1.0625,1.013393,1.035714,0.881515,305984000
9/14/2000,1.045759,1.064732,1.014509,1.015346,0.86418,426552000
9/15/2000,1.03125,1.039063,0.96875,0.986328,0.839482,394514400
9/18/2000,0.986607,1.084821,0.983259,1.083147,0.921886,424536000
9/19/2000,1.066964,1.080357,1.045759,1.070313,0.910963,271510400
9/20/2000,1.060826,1.097098,1.045759,1.090123,0.927824,227388000
9/21/2000,1.044643,1.064732,0.986607,1.012277,0.861568,510490400
9/22/2000,0.898438,0.936384,0.892857,0.93192,0.793174,726700800
9/25/2000,0.941964,0.991071,0.929688,0.955357,0.813122,435551200
9/26/2000,0.952009,0.977679,0.917411,0.918527,0.781775,290936800
9/27/2000,0.924107,0.941964,0.861607,0.873884,0.743779,402259200
9/28/2000,0.88058,0.960938,0.859375,0.955357,0.813122,979585600
9/29/2000,0.503348,0.517857,0.453125,0.459821,0.391362,7421640800
10/2/2000,0.476563,0.477679,0.419643,0.433036,0.368565,2424788800
10/3/2000,0.445313,0.446429,0.396205,0.398438,0.339118,2038120000
10/4/2000,0.399554,0.424107,0.390625,0.421875,0.359066,1466024000
10/5/2000,0.419643,0.4375,0.392857,0.393973,0.335318,873006400
10/6/2000,0.405134,0.409598,0.375,0.396205,0.337217,612656800
10/9/2000,0.404018,0.408482,0.377232,0.388393,0.330568,597564800
10/10/2000,0.386161,0.40067,0.366071,0.372768,0.31727,691101600
10/11/2000,0.359375,0.375,0.341518,0.350446,0.298271,1198422400
10/12/2000,0.362723,0.371652,0.348214,0.357143,0.303971,1191064000
10/13/2000,0.361607,0.395089,0.357143,0.393973,0.335318,1247752800
10/16/2000,0.398438,0.415179,0.381696,0.383929,0.326769,820176000
10/17/2000,0.387277,0.391741,0.351563,0.359375,0.305871,601720000
10/18/2000,0.347098,0.376116,0.334821,0.359375,0.305871,834265600
10/19/2000,0.342076,0.353795,0.327009,0.33817,0.287823,1506724800
10/20/2000,0.340402,0.363839,0.33817,0.348214,0.296371,791263200
10/23/2000,0.361886,0.367188,0.347098,0.363839,0.30967,551292000
10/24/2000,0.36942,0.372768,0.335938,0.337054,0.286873,804451200
10/25/2000,0.340402,0.342634,0.329241,0.330357,0.281173,663969600
10/26/2000,0.335938,0.337054,0.3125,0.330357,0.281173,721851200
10/27/2000,0.337054,0.342634,0.319196,0.331473,0.282123,744503200
10/30/2000,0.341518,0.356027,0.334821,0.344866,0.293522,639189600
10/31/2000,0.352679,0.361607,0.34375,0.34933,0.297321,885880800
11/1/2000,0.347098,0.372768,0.347098,0.366071,0.31157,575366400
11/2/2000,0.377232,0.40067,0.376116,0.398438,0.339118,590693600
11/3/2000,0.410714,0.410714,0.391741,0.397321,0.338167,515821600
11/6/2000,0.40067,0.404018,0.372768,0.382813,0.325819,393478400
11/7/2000,0.383929,0.389509,0.371652,0.38058,0.323919,301963200
11/8/2000,0.381696,0.382813,0.353795,0.358259,0.304921,422088800
11/9/2000,0.354911,0.366071,0.340402,0.360491,0.306821,476834400
11/10/2000,0.345703,0.354911,0.340402,0.340402,0.289722,422251200
11/13/2000,0.334821,0.357143,0.325893,0.345982,0.294472,431816000
11/14/2000,0.356027,0.366071,0.34933,0.361607,0.30777,409001600
11/15/2000,0.357701,0.360491,0.34375,0.354911,0.302071,282357600
11/16/2000,0.348214,0.353795,0.337054,0.339286,0.288773,239372000
11/17/2000,0.342634,0.34375,0.325893,0.330357,0.281173,446180000
11/20/2000,0.332031,0.348214,0.325893,0.33817,0.287823,408066400
11/21/2000,0.342634,0.348214,0.334821,0.335938,0.285923,301952000
11/22/2000,0.335938,0.341518,0.328125,0.330357,0.281173,280532000
11/24/2000,0.336775,0.348214,0.335938,0.344866,0.293522,160932800
11/27/2000,0.354911,0.356027,0.330357,0.333705,0.284023,258792800
11/28/2000,0.333705,0.339286,0.320313,0.321987,0.274049,269124800
11/29/2000,0.323103,0.327009,0.308036,0.313616,0.266924,492150400
11/30/2000,0.297991,0.303571,0.287946,0.294643,0.250776,809597600
12/1/2000,0.303571,0.3125,0.300223,0.304688,0.259326,385705600
12/4/2000,0.30692,0.30692,0.293527,0.297991,0.253626,371520800
12/5/2000,0.302455,0.311384,0.292411,0.303571,0.258375,613978400
12/6/2000,0.261161,0.267857,0.25,0.25558,0.217529,1374464000
12/7/2000,0.257813,0.265625,0.25,0.25558,0.217529,408917600
12/8/2000,0.264509,0.273438,0.257813,0.268973,0.228928,435624000
12/11/2000,0.271205,0.274554,0.265625,0.271205,0.230828,332511200
12/12/2000,0.272321,0.285714,0.267857,0.274554,0.233678,386260000
12/13/2000,0.277902,0.277902,0.265625,0.267857,0.227978,344887200
12/14/2000,0.268415,0.272321,0.257813,0.257813,0.219429,263317600
12/15/2000,0.260045,0.262277,0.25,0.251116,0.213729,513945600
12/18/2000,0.260045,0.261161,0.248884,0.254464,0.216579,325808000
12/19/2000,0.256696,0.272321,0.25,0.25,0.21278,374007200
12/20/2000,0.246094,0.261161,0.243304,0.256696,0.218479,565331200
12/21/2000,0.254464,0.267857,0.247768,0.251116,0.213729,366844800
12/22/2000,0.252232,0.267857,0.252232,0.267857,0.227978,318052000
12/26/2000,0.265625,0.267857,0.254464,0.262277,0.223229,216815200
12/27/2000,0.256138,0.264509,0.253348,0.264509,0.225128,325466400
12/28/2000,0.256696,0.266741,0.25558,0.264509,0.225128,305177600
12/29/2000,0.262277,0.267857,0.258929,0.265625,0.226078,630336000
1/2/2001,0.265625,0.272321,0.260045,0.265625,0.226078,452312000
1/3/2001,0.258929,0.297991,0.257813,0.292411,0.248876,817073600
1/4/2001,0.32394,0.330357,0.300223,0.304688,0.259326,739396000
1/5/2001,0.302455,0.310268,0.28683,0.292411,0.248876,412356000
1/8/2001,0.302455,0.303292,0.284598,0.295759,0.251726,373699200
1/9/2001,0.300223,0.315011,0.295759,0.30692,0.261225,588929600
1/10/2001,0.297991,0.303571,0.28683,0.295759,0.251726,580781600
1/11/2001,0.290179,0.330357,0.290179,0.321429,0.273574,803734400
1/12/2001,0.319196,0.321429,0.304688,0.30692,0.261225,423376800
1/16/2001,0.311384,0.325893,0.303571,0.305804,0.260275,306118400
1/17/2001,0.313616,0.313616,0.294643,0.300223,0.255525,840873600
1/18/2001,0.31808,0.334821,0.314732,0.333705,0.284023,1227010400
1/19/2001,0.347098,0.34933,0.333705,0.348214,0.296371,776664000
1/22/2001,0.340402,0.350446,0.329241,0.34375,0.292572,519327200
1/23/2001,0.344866,0.373884,0.340402,0.366071,0.31157,879530400
1/24/2001,0.368304,0.36942,0.34933,0.366071,0.31157,717091200
1/25/2001,0.367188,0.367188,0.352679,0.356027,0.303021,489708800
1/26/2001,0.348214,0.353795,0.340402,0.34933,0.297321,482820800
1/29/2001,0.34933,0.388393,0.34933,0.387277,0.329619,855528800
1/30/2001,0.385045,0.392857,0.372768,0.388393,0.330568,692423200
1/31/2001,0.383929,0.401786,0.382813,0.386161,0.328669,730704800
2/1/2001,0.36942,0.383929,0.366071,0.377232,0.321069,369695200
2/2/2001,0.377232,0.391741,0.366071,0.368304,0.31347,427341600
2/5/2001,0.366071,0.367188,0.352679,0.360491,0.306821,286115200
2/6/2001,0.359933,0.381975,0.357143,0.377232,0.321069,462711200
2/7/2001,0.368862,0.372768,0.353795,0.370536,0.31537,393887200
2/8/2001,0.367188,0.376116,0.360491,0.370536,0.31537,604128000
2/9/2001,0.366071,0.371652,0.333705,0.341518,0.290672,590083200
2/12/2001,0.340402,0.357143,0.335938,0.351563,0.299222,274120000
2/13/2001,0.356027,0.364955,0.339286,0.341518,0.290672,237070400
2/14/2001,0.342634,0.350446,0.330357,0.348214,0.296371,309120000
2/15/2001,0.351563,0.367188,0.351563,0.358259,0.304921,311416000
2/16/2001,0.339286,0.348214,0.334821,0.339286,0.288773,263911200
2/20/2001,0.342634,0.347098,0.324777,0.327009,0.278323,314893600
2/21/2001,0.325893,0.356027,0.325893,0.337054,0.286873,390258400
2/22/2001,0.340402,0.345982,0.321429,0.335938,0.285923,431961600
2/23/2001,0.332589,0.337054,0.325893,0.335938,0.285923,293865600
2/26/2001,0.340402,0.351563,0.331473,0.348214,0.296371,206438400
2/27/2001,0.344308,0.347098,0.333705,0.345982,0.294472,348516000
2/28/2001,0.345982,0.347098,0.323661,0.325893,0.277373,508233600
3/1/2001,0.31808,0.334821,0.30692,0.334821,0.284972,330461600
3/2/2001,0.327009,0.364955,0.325893,0.34375,0.292572,406201600
3/5/2001,0.345982,0.366071,0.34375,0.363839,0.30967,324172800
3/6/2001,0.369978,0.393973,0.36942,0.383929,0.326769,731802400
3/7/2001,0.38058,0.386161,0.370536,0.379464,0.322969,419540800
3/8/2001,0.36942,0.377232,0.364955,0.371652,0.31632,204859200
3/9/2001,0.368304,0.36942,0.357143,0.361607,0.30777,299135200
3/12/2001,0.351563,0.354911,0.323661,0.332589,0.283073,391020000
3/13/2001,0.337054,0.34933,0.324777,0.34933,0.297321,443329600
3/14/2001,0.330357,0.366071,0.329241,0.364955,0.31062,477775200
3/15/2001,0.372768,0.381696,0.351563,0.351563,0.299222,529317600
3/16/2001,0.339286,0.362723,0.337054,0.350446,0.298271,470316000
3/19/2001,0.352679,0.368304,0.348214,0.367188,0.31252,356008800
3/20/2001,0.369978,0.373884,0.351563,0.351563,0.299222,499206400
3/21/2001,0.353237,0.372768,0.345982,0.359375,0.305871,371375200
3/22/2001,0.363839,0.388393,0.360491,0.386161,0.328669,723301600
3/23/2001,0.393973,0.420759,0.392857,0.410714,0.349566,944888000
3/26/2001,0.413036,0.424107,0.377321,0.388929,0.331025,734451200
3/27/2001,0.391786,0.411607,0.391071,0.408393,0.347591,543821600
3/28/2001,0.394286,0.401786,0.383929,0.395893,0.336952,584662400
3/29/2001,0.38875,0.41875,0.383929,0.402321,0.342423,613065600
3/30/2001,0.402679,0.405714,0.381071,0.394107,0.335432,400349600
4/2/2001,0.394464,0.404643,0.382143,0.385536,0.328137,340911200
4/3/2001,0.381429,0.382143,0.359464,0.361429,0.307619,368687200
4/4/2001,0.352857,0.361607,0.334821,0.348214,0.296371,685484800
4/5/2001,0.367857,0.401786,0.357143,0.372679,0.317194,446762400
4/6/2001,0.371429,0.375714,0.355357,0.367679,0.312938,324889600
4/9/2001,0.369464,0.381071,0.358214,0.366786,0.312178,266582400
4/10/2001,0.373214,0.405357,0.371071,0.393571,0.334976,457374400
4/11/2001,0.410357,0.410714,0.38,0.389286,0.331329,334096000
4/12/2001,0.3825,0.411071,0.377679,0.400357,0.340751,298933600
4/16/2001,0.394464,0.4,0.3725,0.382857,0.325857,285224800
4/17/2001,0.378571,0.37875,0.35,0.364286,0.31005,685199200
4/18/2001,0.385179,0.43,0.376429,0.406964,0.346375,1100842400
4/19/2001,0.45625,0.459821,0.421429,0.459286,0.390907,1873670400
4/20/2001,0.445179,0.457679,0.439286,0.447143,0.380572,693403200
4/23/2001,0.434643,0.446429,0.428571,0.433036,0.368565,541525600
4/24/2001,0.434464,0.441964,0.419821,0.429107,0.365221,377137600
4/25/2001,0.432321,0.443929,0.420893,0.441429,0.375708,330780800
4/26/2001,0.449464,0.466071,0.440714,0.440893,0.375252,799696800
4/27/2001,0.45,0.469464,0.441964,0.467857,0.398202,453012000
4/30/2001,0.476786,0.484286,0.444107,0.455179,0.387411,494776800
5/1/2001,0.45375,0.473214,0.45,0.463036,0.394098,427252000
5/2/2001,0.470357,0.476786,0.46,0.474821,0.404129,368524800
5/3/2001,0.46375,0.46875,0.441607,0.445714,0.379355,301543200
5/4/2001,0.432857,0.461607,0.427857,0.459821,0.391362,281052800
5/7/2001,0.4575,0.46,0.443571,0.445714,0.379355,276550400
5/8/2001,0.452679,0.454464,0.427679,0.43875,0.373428,315436800
5/9/2001,0.431071,0.438393,0.422679,0.428214,0.364461,324889600
5/10/2001,0.432321,0.4375,0.409821,0.410714,0.349566,288976800
5/11/2001,0.410893,0.419464,0.406429,0.408036,0.347287,203044800
5/14/2001,0.40875,0.422857,0.40625,0.415893,0.353974,309220800
5/15/2001,0.417321,0.455357,0.411429,0.413929,0.352303,237025600
5/16/2001,0.415357,0.4375,0.408036,0.430357,0.366285,322330400
5/17/2001,0.432679,0.434464,0.415179,0.420536,0.357926,332119200
5/18/2001,0.417143,0.422143,0.412857,0.420179,0.357622,159051200
5/21/2001,0.421964,0.426964,0.411607,0.420714,0.358077,460997600
5/22/2001,0.428571,0.430893,0.417857,0.419643,0.357166,412916000
5/23/2001,0.424107,0.424107,0.408214,0.414821,0.353062,281041600
5/24/2001,0.415893,0.416071,0.403929,0.414286,0.352606,271756800
5/25/2001,0.414286,0.415893,0.401786,0.406429,0.345919,158743200
5/29/2001,0.398571,0.401786,0.371607,0.383393,0.326313,515989600
5/30/2001,0.370714,0.370714,0.344643,0.353214,0.300627,777078400
5/31/2001,0.353571,0.361429,0.348036,0.35625,0.303211,442892800
6/1/2001,0.359464,0.376607,0.356786,0.373036,0.317498,456075200
6/4/2001,0.376429,0.376964,0.365357,0.368929,0.314002,281920800
6/5/2001,0.371429,0.376786,0.363393,0.373929,0.318258,471794400
6/6/2001,0.37375,0.37375,0.363036,0.370179,0.315066,223176800
6/7/2001,0.369821,0.3875,0.365179,0.386786,0.329201,325180800
6/8/2001,0.386607,0.386607,0.369821,0.380714,0.324033,342624800
6/11/2001,0.375893,0.37625,0.35625,0.357857,0.304579,294000000
6/12/2001,0.353036,0.369464,0.352857,0.362679,0.308683,303794400
6/13/2001,0.3825,0.388036,0.358214,0.365536,0.311114,511487200
6/14/2001,0.357857,0.365179,0.353036,0.355,0.302147,297348800
6/15/2001,0.358929,0.370536,0.345536,0.365,0.310658,454624800
6/18/2001,0.364464,0.372321,0.357143,0.363036,0.308986,345912000
6/19/2001,0.372321,0.382143,0.357321,0.360536,0.306859,321087200
6/20/2001,0.357143,0.390179,0.356786,0.386964,0.329352,431620000
6/21/2001,0.384821,0.410714,0.376786,0.401607,0.341815,341331200
6/22/2001,0.401429,0.410714,0.388571,0.3975,0.338319,286025600
6/25/2001,0.401786,0.428571,0.400893,0.428393,0.364613,439549600
6/26/2001,0.416786,0.424464,0.410893,0.424107,0.360965,272781600
6/27/2001,0.425536,0.428571,0.401786,0.416786,0.354734,374130400
6/28/2001,0.411607,0.426964,0.409643,0.420357,0.357774,348409600
6/29/2001,0.4225,0.448214,0.414286,0.415179,0.353366,515390400
7/2/2001,0.422143,0.432679,0.413214,0.426786,0.363245,230048000
7/3/2001,0.419821,0.431786,0.419643,0.425714,0.362333,112543200
7/5/2001,0.421429,0.424464,0.410893,0.414107,0.352454,152292000
7/6/2001,0.406429,0.41,0.387857,0.393393,0.334824,302920800
7/9/2001,0.394464,0.410714,0.387143,0.405357,0.345007,337467200
7/10/2001,0.409821,0.411964,0.372143,0.3775,0.321297,395270400
7/11/2001,0.375536,0.402679,0.375,0.4025,0.342575,470506400
7/12/2001,0.416071,0.443036,0.416071,0.435,0.370237,614801600
7/13/2001,0.430893,0.446607,0.425714,0.44375,0.377684,454742400
7/16/2001,0.444286,0.448214,0.426964,0.427857,0.364157,278667200
7/17/2001,0.428214,0.450357,0.410893,0.448214,0.381483,647830400
7/18/2001,0.388929,0.406786,0.364643,0.37125,0.315978,1137012800
7/19/2001,0.379107,0.3825,0.352679,0.356429,0.303363,861140000
7/20/2001,0.351786,0.358214,0.348036,0.356786,0.303667,444584000
7/23/2001,0.35875,0.366071,0.348393,0.348929,0.29698,241360000
